family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000912	TXM000912	104	15b010eadac4108f179f527c42104c02	0.5385	5	2856	0.8682	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000158-TXF000912;possible_higher_order_or_partial:TXF000577-TXF000912
TXF000913	TXM000913	267	bf163c60895e7cac3a432a0ea3e5d470	0.4906	5	2686	0.9090	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000914	TXM000914	47	45d3405a465d67536c8f6060cda8fd2b	0.4043	5	2639	0.8177	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000915	TXM000915	99	6f46f2b51bd3aa2435818d6e0c0f66d8	0.5253	5	2597	0.9067	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000915-TXF000946
TXF000916	TXM000916	149	27a199878486ce13e09eb7db4bfe8fbc	0.5906	5	2569	0.8024	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000057-TXF000916;possible_higher_order_or_partial:TXF000177-TXF000916;possible_higher_order_or_partial:TXF000700-TXF000916;possible_higher_order_or_partial:TXF000897-TXF000916
TXF000917	TXM000917	124	21ca0451141d3f45bb1a22f52029a52c	0.3468	5	2489	0.9460	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000918	TXM000918	51	19adf184c7654a33acf652bdc71f5658	0.4706	5	2468	0.8525	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000919	TXM000919	52	2a050d4a725a8e8624d5414aba609a2d	0.6154	5	2465	0.8485	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000886-TXF000919
TXF000920	TXM000920	238	bad7cc794700db48b585d441a21da800	0.4328	5	2425	0.8458	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000921	TXM000921	223	ad3dd85e0f2fe557c88a320ef431f2e0	0.4798	5	2386	0.8242	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000047-TXF000921
TXF000922	TXM000922	235	4e7cf902d06887510d0f10cd024c4534	0.6000	5	2381	0.9701	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000645-TXF000922
TXF000923	TXM000923	159	70511371279b0756cd96bb370bab6bd7	0.4465	5	2372	0.8435	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000924	TXM000924	42	dcda1e4ab719e10bc88878cc9deac27d	0.5000	5	2294	0.8264	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000925	TXM000925	52	4d90f9d769dbf9db3324d35bb4967e3d	0.6154	5	2256	0.8025	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000926	TXM000926	89	2b36c60d91f76ae5e85bd408a8d4c9fa	0.4831	5	2251	0.8802	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000268-TXF000926;possible_higher_order_or_partial:TXF000926-TXF001022
TXF000927	TXM000927	224	4c539b8a06ac7da5100916316d7c0966	0.3929	5	2242	0.9982	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000928	TXM000928	158	58f6bb91013a9b4f451ab5645b976aa7	0.5127	5	2200	0.9813	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000928-TXF000957
TXF000929	TXM000929	217	5a5975c4624025e085e5436723e159c1	0.3548	5	2186	0.9067	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000930	TXM000930	201	84d713a242e3393dafe61b21cb55da4b	0.2587	5	2170	0.9380	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000931	TXM000931	82	293ccbeaae355ed32a6c4186bb0fec9e	0.5854	5	2169	0.8153	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000006-TXF000931;possible_higher_order_or_partial:TXF000466-TXF000931
TXF000932	TXM000932	139	86f104fe976ea2726a6d1ca45439b444	0.3453	5	2115	0.8812	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000114-TXF000932;possible_higher_order_or_partial:TXF000678-TXF000932
TXF000933	TXM000933	206	a148a39d83a538ac4a97c407237d0b9d	0.3592	5	2106	0.8101	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000934	TXM000934	104	329208246f553c48b2d56a03e159be31	0.5192	5	2104	0.8671	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000129-TXF000934;possible_higher_order_or_partial:TXF000363-TXF000934;possible_higher_order_or_partial:TXF000574-TXF000934
TXF000935	TXM000935	209	c8ed801eaa586c60f69bebeaf512c96d	0.5024	5	2100	0.9498	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000936	TXM000936	81	9c21a11aa5c6ea726d826c1b77087770	0.4815	5	2096	0.8452	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000937	TXM000937	200	4505ffeb147d5e3c3421f6cd8e983e29	0.3800	5	2055	0.7993	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000938	TXM000938	60	e0597aa82821fa95cfe8d5c93281df00	0.4833	5	1987	0.8210	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000939	TXM000939	52	5d3563008f17655f319da9352752cfd9	0.5192	5	1957	0.8188	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000940	TXM000940	97	baf774b07ae342ca2d78947e32039835	0.2371	5	1926	0.8337	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000941	TXM000941	153	b57751246316894ec995fe6e6334fb70	0.5817	5	1925	0.9398	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000232-TXF000941
TXF000942	TXM000942	182	8cc7bd3ac0695e0ed9e9717fc70ebc5f	0.2692	5	1915	0.9602	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000943	TXM000943	182	c7e45c5cc7360d1e2ca42db0398655ac	0.3242	5	1826	0.9824	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000944	TXM000944	52	587f54d0ea39d98d1e36cbaa4b28b17e	0.5000	5	1823	0.8159	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000053-TXF000944;possible_higher_order_or_partial:TXF000591-TXF000944
TXF000945	TXM000945	70	04d1330a8a28b9aa51b90393ca41d2db	0.3857	5	1811	0.8437	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000945
TXF000946	TXM000946	99	2175f41596608e155d3cc39066a69886	0.5859	5	1788	0.9228	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000915-TXF000946
TXF000947	TXM000947	93	04c85b49760c1f651c7b89d7ede8debf	0.4624	5	1780	0.8373	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000202-TXF000947;possible_higher_order_or_partial:TXF000947-TXF000991
TXF000948	TXM000948	150	e5c594a6167e53285402370d900a1b77	0.4533	5	1779	0.8952	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000948;possible_higher_order_or_partial:TXF000205-TXF000948;possible_higher_order_or_partial:TXF000602-TXF000948
TXF000949	TXM000949	125	56fd8f3c6e171cccbc338828a8d6e9cb	0.4880	5	1772	0.8548	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000950	TXM000950	100	c7affb80de0253d66e1dad800abed1e3	0.2800	5	1766	0.9026	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000529-TXF000950
TXF000951	TXM000951	111	a385897d899324c5da03642d98d8663a	0.2162	5	1762	0.9448	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000952	TXM000952	62	235e50627836956d915573c2e4835b92	0.3387	5	1740	0.8415	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000953	TXM000953	167	6ed8b0fdfeeab4fa2fc0ad28c29e6e29	0.3772	5	1709	0.8279	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000954	TXM000954	47	d4a675418fe078eb1c46d091b62ca202	0.3404	5	1686	0.8258	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000955	TXM000955	100	c294243e923326df9a25204152bdbcf1	0.4600	5	1671	0.8893	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000048-TXF000955;possible_higher_order_or_partial:TXF000149-TXF000955;possible_higher_order_or_partial:TXF000331-TXF000955
TXF000956	TXM000956	162	84d87c8cf4f1501ada01550ff2abdbf5	0.3827	5	1656	0.8042	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000957	TXM000957	158	e24a0005772cb9641150b18c3cf4f754	0.5380	5	1635	0.8959	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000171-TXF000957;possible_higher_order_or_partial:TXF000928-TXF000957
TXF000958	TXM000958	152	2a5f89193cebcd94e8e85098547fdfe5	0.4145	5	1604	0.9612	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000042-TXF000958;possible_higher_order_or_partial:TXF000096-TXF000958;possible_higher_order_or_partial:TXF000157-TXF000958;possible_higher_order_or_partial:TXF000240-TXF000958;possible_higher_order_or_partial:TXF000297-TXF000958;possible_higher_order_or_partial:TXF000555-TXF000958;possible_higher_order_or_partial:TXF000958-TXF001170
TXF000959	TXM000959	155	e9750083ddde9b22ad44757b4f361bcd	0.3806	5	1570	0.8852	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000960	TXM000960	58	86211070be1ec3ae2b1bcc946c9a6c75	0.5517	5	1569	0.8235	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000033-TXF000960;possible_higher_order_or_partial:TXF000172-TXF000960
TXF000961	TXM000961	63	6d03af1494b72a79afeed91965a54f63	0.4444	5	1550	0.8575	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000962	TXM000962	58	ec96b73161ad0ac840bce9921626c8dc	0.5862	5	1545	0.7956	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000963	TXM000963	54	45c0d0ca91db4f8876058b38ee938f58	0.5741	5	1521	0.7941	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000964	TXM000964	119	956b9496f3c7b1ae6622f3b89069ce35	0.4874	5	1508	0.8726	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000965	TXM000965	58	dd8105ee10738f7b00b0d7db2123fb10	0.6207	5	1506	0.8291	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000966	TXM000966	98	304baa8eb5b1be3ced26f7912b3ed38e	0.2857	5	1499	0.8933	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000967	TXM000967	140	96f82ac22ce700480cc03db6409ab96e	0.4357	5	1497	0.8417	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000968	TXM000968	142	59ebde83e3de5c187ea547cf303fd5ac	0.2746	5	1484	0.9659	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000969	TXM000969	145	e34b481edb741a2ba5dbca130567d72c	0.4483	5	1469	0.7947	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000970	TXM000970	132	5f59788d8d851526e33988113b0536fe	0.4242	5	1468	0.8972	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000971	TXM000971	145	c91760283c7d0a42669bd3cddd6427b0	0.4966	5	1468	0.7871	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000972	TXM000972	52	f720c431e963ed3c9bbdcc9c602b1844	0.4615	5	1464	0.8041	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000973	TXM000973	139	c77cb2e00bdd050fa755783d7980d0a0	0.3669	5	1441	0.9508	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000974	TXM000974	140	c6cf07ecc256930ae0ac4b99a5524c91	0.3429	5	1425	0.8966	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000975	TXM000975	141	b2020565bae58de1b6755cf62fb004fb	0.4043	5	1425	0.9583	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000976	TXM000976	41	012cb00af2d8ab0ccd45e23ba88db082	0.5122	5	1417	0.8003	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000977	TXM000977	141	405535b6b92cd85400e25d0a319110b6	0.4113	5	1415	0.8455	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000978	TXM000978	55	661d8c82e5ff2a33a4e06f4662bedd06	0.5818	5	1383	0.7944	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000333-TXF000978;possible_higher_order_or_partial:TXF000419-TXF000978
TXF000979	TXM000979	39	91eecc16b59c6cd3f107f7d4a40312d1	0.3590	5	1371	0.8174	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000584-TXF000979
TXF000980	TXM000980	98	4e0b8159670c5d64279b2a1ace0326e1	0.5408	5	1369	0.8680	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000981	TXM000981	133	a17c8fa274ad27c862fb6fd8396b29ee	0.2932	5	1361	0.9052	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000982	TXM000982	134	2c3041c81d5f43b7b0d26c4ecf875351	0.4925	5	1361	0.8668	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000748-TXF000982
TXF000983	TXM000983	70	98342c14446e1d89f5113d2f4fbc94cc	0.2714	5	1356	0.8453	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
